sample_idx,time_ns,A_hex,B_hex,Cin,Sum_hex,Cout,Expected_total_hex,Match
5890,58902000,6f47,bcec,0,2c33,1,12c33,1
5891,58912000,e44b,f666,0,dab1,1,1dab1,1
5892,58922000,329d,5bb9,1,8e57,0,08e57,1
5893,58932000,fb64,afea,1,ab4f,1,1ab4f,1
5894,58942000,ca45,418d,1,0bd3,1,10bd3,1
5895,58952000,454d,5836,0,9d83,0,09d83,1
5896,58962000,b92d,24d7,1,de05,0,0de05,1
5897,58972000,8416,d09f,0,54b5,1,154b5,1
5898,58982000,1d09,b941,0,d64a,0,0d64a,1
5899,58992000,8aeb,9057,0,1b42,1,11b42,1
5900,59002000,70d9,d1c7,0,42a0,1,142a0,1
5901,59012000,1063,c934,0,d997,0,0d997,1
5902,59022000,83e0,c5f9,1,49da,1,149da,1
5903,59032000,ffc6,fc23,0,fbe9,1,1fbe9,1
5904,59042000,de89,c3d6,1,a260,1,1a260,1
5905,59052000,2ae7,58c0,0,83a7,0,083a7,1
5906,59062000,fff8,53d3,0,53cb,1,153cb,1
5907,59072000,16a5,d53d,0,ebe2,0,0ebe2,1
5908,59082000,9917,8e15,1,272d,1,1272d,1
5909,59092000,1750,2a9f,1,41f0,0,041f0,1
5910,59102000,6a0c,26e4,1,90f1,0,090f1,1
5911,59112000,4549,243f,1,6989,0,06989,1
5912,59122000,0850,f8a4,1,00f5,1,100f5,1
5913,59132000,7d18,246c,0,a184,0,0a184,1
5914,59142000,86a1,34bf,1,bb61,0,0bb61,1
5915,59152000,b5e9,23c7,0,d9b0,0,0d9b0,1
5916,59162000,b1fa,f9c5,0,abbf,1,1abbf,1
5917,59172000,a7fa,834e,0,2b48,1,12b48,1
5918,59182000,2a3d,2f99,0,59d6,0,059d6,1
5919,59192000,efaf,b3d0,0,a37f,1,1a37f,1
5920,59202000,2aa4,6e66,0,990a,0,0990a,1
5921,59212000,df5c,41b3,1,2110,1,12110,1
5922,59222000,33b1,a039,0,d3ea,0,0d3ea,1
5923,59232000,48ee,f5ac,0,3e9a,1,13e9a,1
5924,59242000,c9fc,f2da,0,bcd6,1,1bcd6,1
5925,59252000,0b3a,ca02,1,d53d,0,0d53d,1
5926,59262000,bb31,c636,0,8167,1,18167,1
5927,59272000,f3de,f184,0,e562,1,1e562,1
5928,59282000,9583,8242,1,17c6,1,117c6,1
5929,59292000,2880,f856,1,20d7,1,120d7,1
5930,59302000,3182,03e6,0,3568,0,03568,1
5931,59312000,8548,4429,1,c972,0,0c972,1
5932,59322000,0adb,e615,0,f0f0,0,0f0f0,1
5933,59332000,a07b,b9a1,1,5a1d,1,15a1d,1
5934,59342000,0fca,4285,0,524f,0,0524f,1
5935,59352000,d7ac,d518,1,acc5,1,1acc5,1
5936,59362000,7d58,1cc2,1,9a1b,0,09a1b,1
5937,59372000,cbcf,dda8,0,a977,1,1a977,1
5938,59382000,06e3,83ce,0,8ab1,0,08ab1,1
5939,59392000,ceba,a064,0,6f1e,1,16f1e,1
5940,59402000,4bd5,c23d,1,0e13,1,10e13,1
5941,59412000,35ec,2b23,1,6110,0,06110,1
5942,59422000,12fd,c84f,0,db4c,0,0db4c,1
5943,59432000,1f7d,b40d,0,d38a,0,0d38a,1
5944,59442000,8960,d1dd,0,5b3d,1,15b3d,1
5945,59452000,5f30,8cdf,0,ec0f,0,0ec0f,1
5946,59462000,d8ea,1cdc,0,f5c6,0,0f5c6,1
5947,59472000,dc3b,a49c,0,80d7,1,180d7,1
5948,59482000,68ce,42f5,1,abc4,0,0abc4,1
5949,59492000,2575,b40a,0,d97f,0,0d97f,1
5950,59502000,061d,92c4,1,98e2,0,098e2,1
5951,59512000,01fb,13c4,1,15c0,0,015c0,1
5952,59522000,5cb5,722e,0,cee3,0,0cee3,1
5953,59532000,d7e4,1578,0,ed5c,0,0ed5c,1
5954,59542000,7e88,fd38,0,7bc0,1,17bc0,1
5955,59552000,afd6,3777,0,e74d,0,0e74d,1
5956,59562000,5396,3786,1,8b1d,0,08b1d,1
5957,59572000,17c0,915e,1,a91f,0,0a91f,1
5958,59582000,3292,d9d3,0,0c65,1,10c65,1
5959,59592000,2dec,f603,0,23ef,1,123ef,1
5960,59602000,1ba7,54dc,0,7083,0,07083,1
5961,59612000,f731,a5db,1,9d0d,1,19d0d,1
5962,59622000,4438,b0a4,1,f4dd,0,0f4dd,1
5963,59632000,a2f8,a934,0,4c2c,1,14c2c,1
5964,59642000,1d54,d1f4,1,ef49,0,0ef49,1
5965,59652000,9a89,01e9,1,9c73,0,09c73,1
5966,59662000,def1,25ec,0,04dd,1,104dd,1
5967,59672000,1a6f,c128,1,db98,0,0db98,1
5968,59682000,7879,2f73,1,a7ed,0,0a7ed,1
5969,59692000,8e86,81ca,0,1050,1,11050,1
5970,59702000,4949,d6b9,1,2003,1,12003,1
5971,59712000,aece,6629,0,14f7,1,114f7,1
5972,59722000,b5ef,d745,1,8d35,1,18d35,1
5973,59732000,84f4,6c20,1,f115,0,0f115,1
5974,59742000,61f2,8fa1,0,f193,0,0f193,1
5975,59752000,56e7,eafb,1,41e3,1,141e3,1
5976,59762000,a764,f2a2,0,9a06,1,19a06,1
5977,59772000,b971,6bdc,1,254e,1,1254e,1
5978,59782000,04b0,ce95,1,d346,0,0d346,1
5979,59792000,5b99,a1ab,1,fd45,0,0fd45,1
5980,59802000,bb9d,ae97,0,6a34,1,16a34,1
5981,59812000,510e,fbde,1,4ced,1,14ced,1
5982,59822000,0662,d0ff,1,d762,0,0d762,1
5983,59832000,012f,e544,0,e673,0,0e673,1
5984,59842000,d42c,bf74,1,93a1,1,193a1,1
5985,59852000,2a9a,7c7b,0,a715,0,0a715,1
5986,59862000,21d3,7674,0,9847,0,09847,1
5987,59872000,f52d,6665,0,5b92,1,15b92,1
5988,59882000,7fa3,01a2,1,8146,0,08146,1
5989,59892000,7e14,c607,1,441c,1,1441c,1
5990,59902000,c2ba,80dd,1,4398,1,14398,1
5991,59912000,13f4,5c40,0,7034,0,07034,1
5992,59922000,4c25,6c09,0,b82e,0,0b82e,1
5993,59932000,b441,b5bc,1,69fe,1,169fe,1
5994,59942000,3fcf,a7dd,0,e7ac,0,0e7ac,1
5995,59952000,ac70,9a3d,1,46ae,1,146ae,1
5996,59962000,7a02,c87b,1,427e,1,1427e,1
5997,59972000,99db,ba9c,1,5478,1,15478,1
5998,59982000,ce53,c54b,1,939f,1,1939f,1
5999,59992000,dd06,e303,0,c009,1,1c009,1
6000,60002000,0e4b,f352,0,019d,1,1019d,1
6001,60012000,7f49,7184,0,f0cd,0,0f0cd,1
6002,60022000,252e,6954,0,8e82,0,08e82,1
6003,60032000,1ff7,8594,0,a58b,0,0a58b,1
6004,60042000,ebfe,dd30,0,c92e,1,1c92e,1
6005,60052000,c7ac,e5be,0,ad6a,1,1ad6a,1
6006,60062000,b3cf,5d10,0,10df,1,110df,1
6007,60072000,169f,cdb7,1,e457,0,0e457,1
6008,60082000,9ee6,2cc1,0,cba7,0,0cba7,1
6009,60092000,fdef,0ea3,1,0c93,1,10c93,1
6010,60102000,81a5,13d4,0,9579,0,09579,1
6011,60112000,b345,fba4,1,aeea,1,1aeea,1
6012,60122000,612a,3d1b,0,9e45,0,09e45,1
6013,60132000,0c64,4727,1,538c,0,0538c,1
6014,60142000,7186,51a2,0,c328,0,0c328,1
6015,60152000,32f1,c6b7,1,f9a9,0,0f9a9,1
6016,60162000,9872,8ab3,1,2326,1,12326,1
6017,60172000,53f6,7b17,0,cf0d,0,0cf0d,1
6018,60182000,3fa7,bc16,1,fbbe,0,0fbbe,1
6019,60192000,c5fc,400d,1,060a,1,1060a,1
6020,60202000,6ad1,5537,1,c009,0,0c009,1
6021,60212000,dc8f,a636,1,82c6,1,182c6,1
6022,60222000,9c4b,30de,0,cd29,0,0cd29,1
6023,60232000,c1aa,c873,1,8a1e,1,18a1e,1
6024,60242000,4923,67da,0,b0fd,0,0b0fd,1
6025,60252000,c96d,2fa5,1,f913,0,0f913,1
6026,60262000,9a0a,ad63,0,476d,1,1476d,1
6027,60272000,4170,5daa,0,9f1a,0,09f1a,1
6028,60282000,5263,9766,0,e9c9,0,0e9c9,1
6029,60292000,010c,aa52,1,ab5f,0,0ab5f,1
6030,60302000,2ca7,0de4,1,3a8c,0,03a8c,1
6031,60312000,916a,c147,1,52b2,1,152b2,1
6032,60322000,3883,b9a0,1,f224,0,0f224,1
6033,60332000,1b5f,6974,1,84d4,0,084d4,1
6034,60342000,56cb,943c,0,eb07,0,0eb07,1
6035,60352000,f780,f5a7,0,ed27,1,1ed27,1
6036,60362000,ea37,9a85,1,84bd,1,184bd,1
6037,60372000,abe7,b598,0,617f,1,1617f,1
6038,60382000,825f,2a5f,1,acbf,0,0acbf,1
6039,60392000,fc29,832f,1,7f59,1,17f59,1
6040,60402000,ebcd,0ccf,1,f89d,0,0f89d,1
6041,60412000,1189,aa4e,0,bbd7,0,0bbd7,1
6042,60422000,fe58,b197,1,aff0,1,1aff0,1
6043,60432000,57f1,6d04,1,c4f6,0,0c4f6,1
6044,60442000,40f6,25a4,1,669b,0,0669b,1
6045,60452000,b820,f8d0,1,b0f1,1,1b0f1,1
6046,60462000,481e,4ae0,0,92fe,0,092fe,1
6047,60472000,7cb7,52f6,1,cfae,0,0cfae,1
6048,60482000,3360,eca0,1,2001,1,12001,1
6049,60492000,5129,aa38,1,fb62,0,0fb62,1
6050,60502000,5a40,0b28,0,6568,0,06568,1
6051,60512000,d4ee,20f7,0,f5e5,0,0f5e5,1
6052,60522000,ec6c,41d7,1,2e44,1,12e44,1
6053,60532000,d410,89e0,1,5df1,1,15df1,1
6054,60542000,5c45,01d8,1,5e1e,0,05e1e,1
6055,60552000,13d5,f41d,0,07f2,1,107f2,1
6056,60562000,ee4f,90ce,0,7f1d,1,17f1d,1
6057,60572000,cdb3,147c,0,e22f,0,0e22f,1
6058,60582000,327e,595f,0,8bdd,0,08bdd,1
6059,60592000,2b61,9305,1,be67,0,0be67,1
6060,60602000,b3c7,660b,1,19d3,1,119d3,1
6061,60612000,c80c,e5ce,0,adda,1,1adda,1
6062,60622000,ca62,398a,1,03ed,1,103ed,1
6063,60632000,694c,d51e,0,3e6a,1,13e6a,1
6064,60642000,2134,956e,0,b6a2,0,0b6a2,1
6065,60652000,6446,5154,0,b59a,0,0b59a,1
6066,60662000,ee5f,d87d,0,c6dc,1,1c6dc,1
6067,60672000,eb9e,833d,0,6edb,1,16edb,1
6068,60682000,038c,6453,0,67df,0,067df,1
6069,60692000,c354,cc10,0,8f64,1,18f64,1
6070,60702000,bbc8,be77,1,7a40,1,17a40,1
6071,60712000,8b7d,c393,0,4f10,1,14f10,1
6072,60722000,4e2c,9264,1,e091,0,0e091,1
6073,60732000,af8c,6883,0,180f,1,1180f,1
6074,60742000,ff4c,a7da,1,a727,1,1a727,1
6075,60752000,fc9a,35b3,1,324e,1,1324e,1
6076,60762000,3f13,048a,1,439e,0,0439e,1
6077,60772000,c6f9,5cea,1,23e4,1,123e4,1
6078,60782000,d11b,71c3,0,42de,1,142de,1
6079,60792000,fb04,928c,1,8d91,1,18d91,1
6080,60802000,1e8c,8a9a,0,a926,0,0a926,1
6081,60812000,f518,38ae,1,2dc7,1,12dc7,1
6082,60822000,bf34,b7d7,1,770c,1,1770c,1
6083,60832000,d5e5,123b,1,e821,0,0e821,1
6084,60842000,bc95,44f2,0,0187,1,10187,1
6085,60852000,8bac,d4c4,0,6070,1,16070,1
6086,60862000,ce1d,14de,1,e2fc,0,0e2fc,1
6087,60872000,04fb,c741,0,cc3c,0,0cc3c,1
6088,60882000,1b53,bc74,0,d7c7,0,0d7c7,1
6089,60892000,0fca,13c8,0,2392,0,02392,1
6090,60902000,a3d9,5edd,1,02b7,1,102b7,1
6091,60912000,c588,2cd8,1,f261,0,0f261,1
6092,60922000,9fbc,c42c,0,63e8,1,163e8,1
6093,60932000,2b74,23f1,0,4f65,0,04f65,1
6094,60942000,4337,6ab0,1,ade8,0,0ade8,1
6095,60952000,e5ae,a3f9,0,89a7,1,189a7,1
6096,60962000,140c,8c65,1,a072,0,0a072,1
6097,60972000,d721,a1eb,0,790c,1,1790c,1
6098,60982000,025c,c5f9,1,c856,0,0c856,1
6099,60992000,31d8,a2c4,0,d49c,0,0d49c,1
6100,61002000,e23f,0c41,0,ee80,0,0ee80,1
6101,61012000,9e9f,b8d8,1,5778,1,15778,1
6102,61022000,26fc,b765,0,de61,0,0de61,1
6103,61032000,9e85,f0da,1,8f60,1,18f60,1
6104,61042000,2f69,4309,0,7272,0,07272,1
6105,61052000,c82f,0399,0,cbc8,0,0cbc8,1
6106,61062000,dd1b,6142,0,3e5d,1,13e5d,1
6107,61072000,b85e,8853,0,40b1,1,140b1,1
6108,61082000,872b,4c59,0,d384,0,0d384,1
6109,61092000,cd27,75af,1,42d7,1,142d7,1
6110,61102000,5edd,e489,0,4366,1,14366,1
6111,61112000,ddbc,fe04,0,dbc0,1,1dbc0,1
6112,61122000,501a,c74e,1,1769,1,11769,1
6113,61132000,6a5f,942d,1,fe8d,0,0fe8d,1
6114,61142000,ed6b,c412,0,b17d,1,1b17d,1
6115,61152000,3bf1,c158,1,fd4a,0,0fd4a,1
6116,61162000,eb44,2aae,1,15f3,1,115f3,1
6117,61172000,5753,5dc4,1,b518,0,0b518,1
6118,61182000,30a6,aceb,1,dd92,0,0dd92,1
6119,61192000,a2e0,fa29,1,9d0a,1,19d0a,1
6120,61202000,64b9,6836,1,ccf0,0,0ccf0,1
6121,61212000,4f42,d4a5,0,23e7,1,123e7,1
6122,61222000,3979,f1f6,0,2b6f,1,12b6f,1
6123,61232000,d4b5,5c7b,0,3130,1,13130,1
6124,61242000,cae7,0420,1,cf08,0,0cf08,1
6125,61252000,c70e,dd2c,0,a43a,1,1a43a,1
6126,61262000,3c1f,9881,1,d4a1,0,0d4a1,1
6127,61272000,c6cd,1c2b,1,e2f9,0,0e2f9,1
6128,61282000,9ca0,18d7,1,b578,0,0b578,1
6129,61292000,3cc4,eb72,1,2837,1,12837,1
6130,61302000,7ae5,b75f,1,3245,1,13245,1
6131,61312000,1236,7c6c,1,8ea3,0,08ea3,1
6132,61322000,ad93,244d,0,d1e0,0,0d1e0,1
6133,61332000,4408,692e,1,ad37,0,0ad37,1
6134,61342000,a2cb,5863,1,fb2f,0,0fb2f,1
6135,61352000,c3c2,2904,0,ecc6,0,0ecc6,1
6136,61362000,a005,b68d,0,5692,1,15692,1
6137,61372000,a990,252a,1,cebb,0,0cebb,1
6138,61382000,5318,0bf5,1,5f0e,0,05f0e,1
6139,61392000,e2b3,fb3c,0,ddef,1,1ddef,1
6140,61402000,8cd3,dfe8,1,6cbc,1,16cbc,1
6141,61412000,2544,8a85,1,afca,0,0afca,1
6142,61422000,1f1a,b7ad,1,d6c8,0,0d6c8,1
6143,61432000,8b63,076b,1,92cf,0,092cf,1
6144,61442000,2964,2764,0,50c8,0,050c8,1
6145,61452000,0e0e,20f1,0,2eff,0,02eff,1
6146,61462000,c3ed,acc3,0,70b0,1,170b0,1
6147,61472000,e306,10b4,0,f3ba,0,0f3ba,1
6148,61482000,77d9,1d5c,1,9536,0,09536,1
6149,61492000,28ce,663e,1,8f0d,0,08f0d,1
6150,61502000,fd81,e646,0,e3c7,1,1e3c7,1
6151,61512000,3f2f,2f9a,1,6eca,0,06eca,1
6152,61522000,a632,b26c,1,589f,1,1589f,1
6153,61532000,b15d,3219,1,e377,0,0e377,1
6154,61542000,ade3,cf22,1,7d06,1,17d06,1
6155,61552000,f5f0,9a96,0,9086,1,19086,1
6156,61562000,915a,e1c7,0,7321,1,17321,1
6157,61572000,6413,a7e6,0,0bf9,1,10bf9,1
6158,61582000,adf0,7441,0,2231,1,12231,1
6159,61592000,7d5e,5291,1,cff0,0,0cff0,1
6160,61602000,ab17,0ef8,0,ba0f,0,0ba0f,1
6161,61612000,7553,f9ae,1,6f02,1,16f02,1
6162,61622000,0ca5,1542,0,21e7,0,021e7,1
6163,61632000,cfe8,2b40,0,fb28,0,0fb28,1
6164,61642000,a2d2,0014,0,a2e6,0,0a2e6,1
6165,61652000,5460,dbe1,0,3041,1,13041,1
6166,61662000,dd7c,2e81,0,0bfd,1,10bfd,1
6167,61672000,115a,9e93,0,afed,0,0afed,1
6168,61682000,7e18,caac,0,48c4,1,148c4,1
6169,61692000,822a,9063,1,128e,1,1128e,1
6170,61702000,a7b4,0694,1,ae49,0,0ae49,1
6171,61712000,1150,af1e,0,c06e,0,0c06e,1
6172,61722000,63e8,a94c,0,0d34,1,10d34,1
6173,61732000,3a75,53f4,0,8e69,0,08e69,1
6174,61742000,2b04,bc28,1,e72d,0,0e72d,1
6175,61752000,05f9,f166,1,f760,0,0f760,1
6176,61762000,79c4,2c8b,1,a650,0,0a650,1
6177,61772000,d312,a14a,1,745d,1,1745d,1
6178,61782000,b767,c04e,1,77b6,1,177b6,1
6179,61792000,9eec,8319,0,2205,1,12205,1
6180,61802000,81bd,ff1f,0,80dc,1,180dc,1
6181,61812000,f5b0,8c98,0,8248,1,18248,1
6182,61822000,f876,5f67,0,57dd,1,157dd,1
6183,61832000,f7b0,4ab0,0,4260,1,14260,1
6184,61842000,8961,22e9,1,ac4b,0,0ac4b,1
6185,61852000,d5a7,1bf7,0,f19e,0,0f19e,1
6186,61862000,776a,b25f,1,29ca,1,129ca,1
6187,61872000,f1f7,8876,1,7a6e,1,17a6e,1
6188,61882000,c33f,689b,0,2bda,1,12bda,1
6189,61892000,d29d,b825,1,8ac3,1,18ac3,1
6190,61902000,a351,2261,0,c5b2,0,0c5b2,1
6191,61912000,5f51,5868,1,b7ba,0,0b7ba,1
6192,61922000,f0e0,649d,0,557d,1,1557d,1
6193,61932000,938e,69aa,1,fd39,0,0fd39,1
6194,61942000,2e5b,c960,0,f7bb,0,0f7bb,1
6195,61952000,5aa5,c405,1,1eab,1,11eab,1
6196,61962000,a91a,b823,1,613e,1,1613e,1
6197,61972000,9665,06b1,1,9d17,0,09d17,1
6198,61982000,6bbb,1c7a,1,8836,0,08836,1
6199,61992000,3504,988a,0,cd8e,0,0cd8e,1
6200,62002000,eecc,17c2,0,068e,1,1068e,1
6201,62012000,a7f7,8bce,0,33c5,1,133c5,1
6202,62022000,8b5f,ee20,0,797f,1,1797f,1
6203,62032000,39cb,bbdd,1,f5a9,0,0f5a9,1
6204,62042000,a64e,b08f,0,56dd,1,156dd,1
6205,62052000,68ca,ffc7,0,6891,1,16891,1
6206,62062000,f2d4,f383,0,e657,1,1e657,1
6207,62072000,4358,1688,1,59e1,0,059e1,1
6208,62082000,8cfd,940f,1,210d,1,1210d,1
6209,62092000,8791,c79a,0,4f2b,1,14f2b,1
6210,62102000,924a,961a,0,2864,1,12864,1
6211,62112000,4848,e024,0,286c,1,1286c,1
6212,62122000,1db3,2f87,0,4d3a,0,04d3a,1
6213,62132000,4b0b,b799,1,02a5,1,102a5,1
6214,62142000,82ff,70de,1,f3de,0,0f3de,1
6215,62152000,a8a9,fd2b,1,a5d5,1,1a5d5,1
6216,62162000,3722,e20f,0,1931,1,11931,1
6217,62172000,1f14,dc70,1,fb85,0,0fb85,1
6218,62182000,5646,91c8,0,e80e,0,0e80e,1
6219,62192000,de8b,883b,0,66c6,1,166c6,1
6220,62202000,ad77,0d36,0,baad,0,0baad,1
6221,62212000,0528,eaad,1,efd6,0,0efd6,1
6222,62222000,2e9c,cda0,0,fc3c,0,0fc3c,1
6223,62232000,8dfc,c057,0,4e53,1,14e53,1
6224,62242000,487b,3ee4,1,8760,0,08760,1
6225,62252000,42bc,0c32,1,4eef,0,04eef,1
6226,62262000,ff43,4e77,1,4dbb,1,14dbb,1
6227,62272000,6ac8,6f7b,0,da43,0,0da43,1
6228,62282000,528d,1423,0,66b0,0,066b0,1
6229,62292000,a4d3,310b,0,d5de,0,0d5de,1
6230,62302000,ed4d,3ae8,1,2836,1,12836,1
6231,62312000,e332,4569,1,289c,1,1289c,1
6232,62322000,edce,66c3,1,5492,1,15492,1
6233,62332000,24f9,ac91,0,d18a,0,0d18a,1
6234,62342000,0ad9,4e4e,1,5928,0,05928,1
6235,62352000,a54d,106c,1,b5ba,0,0b5ba,1
6236,62362000,d77f,bed8,0,9657,1,19657,1
6237,62372000,b06c,4eb8,1,ff25,0,0ff25,1
6238,62382000,54bd,520b,0,a6c8,0,0a6c8,1
6239,62392000,7b12,e7b6,0,62c8,1,162c8,1
6240,62402000,cfd1,85e4,1,55b6,1,155b6,1
6241,62412000,802d,95f0,1,161e,1,1161e,1
6242,62422000,86a1,4519,1,cbbb,0,0cbbb,1
6243,62432000,8cff,fc25,1,8925,1,18925,1
6244,62442000,2de5,2af1,0,58d6,0,058d6,1
6245,62452000,8eae,f27e,1,812d,1,1812d,1
6246,62462000,8765,1b07,0,a26c,0,0a26c,1
6247,62472000,9357,d862,1,6bba,1,16bba,1
6248,62482000,19e9,45e4,1,5fce,0,05fce,1
6249,62492000,d2d0,156c,0,e83c,0,0e83c,1
6250,62502000,062c,bcb4,1,c2e1,0,0c2e1,1
6251,62512000,3c69,cbae,1,0818,1,10818,1
6252,62522000,2139,d0a8,0,f1e1,0,0f1e1,1
6253,62532000,10b1,dc1d,0,ecce,0,0ecce,1
6254,62542000,1ab4,0fd5,0,2a89,0,02a89,1
6255,62552000,fd2c,bbe0,1,b90d,1,1b90d,1
6256,62562000,63d1,1d83,0,8154,0,08154,1
6257,62572000,9991,bdf5,1,5787,1,15787,1
6258,62582000,4485,02b1,0,4736,0,04736,1
6259,62592000,81a7,12bb,1,9463,0,09463,1
6260,62602000,d88a,f132,0,c9bc,1,1c9bc,1
6261,62612000,37f8,eb20,0,2318,1,12318,1
6262,62622000,e9f4,5c53,0,4647,1,14647,1
6263,62632000,097b,b3e4,1,bd60,0,0bd60,1
6264,62642000,9385,16f0,0,aa75,0,0aa75,1
6265,62652000,14c3,be67,1,d32b,0,0d32b,1
6266,62662000,9ac4,7716,1,11db,1,111db,1
6267,62672000,5386,ae31,1,01b8,1,101b8,1
6268,62682000,6f2d,7957,1,e885,0,0e885,1
6269,62692000,a703,2ef7,0,d5fa,0,0d5fa,1
6270,62702000,8c4b,58f3,0,e53e,0,0e53e,1
6271,62712000,f1f6,f339,1,e530,1,1e530,1
6272,62722000,0419,8a42,0,8e5b,0,08e5b,1
6273,62732000,0071,031d,0,038e,0,0038e,1
6274,62742000,2db0,b16e,1,df1f,0,0df1f,1
6275,62752000,422b,bb4c,0,fd77,0,0fd77,1
6276,62762000,ad66,8c6c,0,39d2,1,139d2,1
6277,62772000,da11,9b60,0,7571,1,17571,1
6278,62782000,b0b1,881c,0,38cd,1,138cd,1
6279,62792000,9966,05df,0,9f45,0,09f45,1
6280,62802000,a937,1575,1,bead,0,0bead,1
6281,62812000,48cb,4523,0,8dee,0,08dee,1
6282,62822000,e1b3,8cab,1,6e5f,1,16e5f,1
6283,62832000,9e8e,e06f,1,7efe,1,17efe,1
6284,62842000,4d20,6946,0,b666,0,0b666,1
6285,62852000,b098,6643,0,16db,1,116db,1
6286,62862000,6154,9cba,0,fe0e,0,0fe0e,1
6287,62872000,4038,177b,1,57b4,0,057b4,1
6288,62882000,61cf,8975,1,eb45,0,0eb45,1
6289,62892000,f33c,242f,1,176c,1,1176c,1
6290,62902000,1c74,f3d9,1,104e,1,1104e,1
6291,62912000,7978,fdc4,0,773c,1,1773c,1
6292,62922000,04b9,85f4,0,8aad,0,08aad,1
6293,62932000,2063,5e90,0,7ef3,0,07ef3,1
6294,62942000,f0b7,7037,1,60ef,1,160ef,1
6295,62952000,a08a,2882,0,c90c,0,0c90c,1
6296,62962000,af67,c439,1,73a1,1,173a1,1
6297,62972000,fb88,70eb,1,6c74,1,16c74,1
6298,62982000,7994,8810,1,01a5,1,101a5,1
6299,62992000,61a9,9db6,1,ff60,0,0ff60,1
6300,63002000,3fbb,fd97,0,3d52,1,13d52,1
6301,63012000,bda5,8df3,1,4b99,1,14b99,1
6302,63022000,f8e3,cb46,0,c429,1,1c429,1
6303,63032000,621f,dd55,1,3f75,1,13f75,1
6304,63042000,85c6,24c8,1,aa8f,0,0aa8f,1
6305,63052000,a7f8,3c1a,0,e412,0,0e412,1
6306,63062000,ae19,4cab,1,fac5,0,0fac5,1
6307,63072000,d913,f3a8,0,ccbb,1,1ccbb,1
6308,63082000,b518,8099,1,35b2,1,135b2,1
6309,63092000,d8df,e65f,0,bf3e,1,1bf3e,1
6310,63102000,9aee,faed,0,95db,1,195db,1
6311,63112000,d510,1698,1,eba9,0,0eba9,1
6312,63122000,c450,3ee6,1,0337,1,10337,1
6313,63132000,395a,8f04,1,c85f,0,0c85f,1
6314,63142000,0dba,2a81,1,383c,0,0383c,1
6315,63152000,5177,e811,1,3989,1,13989,1
6316,63162000,a05c,de58,1,7eb5,1,17eb5,1
6317,63172000,5e76,e23c,1,40b3,1,140b3,1
6318,63182000,6848,39f4,1,a23d,0,0a23d,1
6319,63192000,4d1e,9132,1,de51,0,0de51,1
6320,63202000,9b92,35ef,0,d181,0,0d181,1
6321,63212000,fef4,4437,1,432c,1,1432c,1
6322,63222000,e477,c8c4,0,ad3b,1,1ad3b,1
6323,63232000,354b,c5fe,0,fb49,0,0fb49,1
6324,63242000,8713,a403,0,2b16,1,12b16,1
6325,63252000,ff12,e5f3,0,e505,1,1e505,1
6326,63262000,130c,c284,1,d591,0,0d591,1
6327,63272000,c9a5,f0d9,0,ba7e,1,1ba7e,1
6328,63282000,683c,5245,1,ba82,0,0ba82,1
6329,63292000,ea65,60e8,0,4b4d,1,14b4d,1
6330,63302000,9042,1541,1,a584,0,0a584,1
6331,63312000,1664,faba,1,111f,1,1111f,1
6332,63322000,d8d7,46f0,1,1fc8,1,11fc8,1
6333,63332000,fe60,5b3a,1,599b,1,1599b,1
6334,63342000,8b08,3d20,0,c828,0,0c828,1
6335,63352000,c5c2,dabd,1,a080,1,1a080,1
6336,63362000,f216,c586,1,b79d,1,1b79d,1
6337,63372000,590d,1a6d,1,737b,0,0737b,1
6338,63382000,3322,a294,0,d5b6,0,0d5b6,1
6339,63392000,b6e5,2b51,0,e236,0,0e236,1
6340,63402000,507b,159c,1,6618,0,06618,1
6341,63412000,9030,f3ec,1,841d,1,1841d,1
6342,63422000,c015,1208,1,d21e,0,0d21e,1
6343,63432000,94a7,ba92,0,4f39,1,14f39,1
6344,63442000,cb49,e073,1,abbd,1,1abbd,1
6345,63452000,8e8e,b572,1,4401,1,14401,1
6346,63462000,c5f5,e4fd,0,aaf2,1,1aaf2,1
6347,63472000,a31c,3043,0,d35f,0,0d35f,1
6348,63482000,144d,54e5,1,6933,0,06933,1
6349,63492000,4519,7d17,0,c230,0,0c230,1
6350,63502000,93eb,b14d,0,4538,1,14538,1
6351,63512000,3323,f640,1,2964,1,12964,1
6352,63522000,707e,e396,1,5415,1,15415,1
6353,63532000,7f1d,b4cd,0,33ea,1,133ea,1
6354,63542000,4458,59fe,0,9e56,0,09e56,1
6355,63552000,ee82,18e4,1,0767,1,10767,1
6356,63562000,96aa,76b5,1,0d60,1,10d60,1
6357,63572000,1800,6fa5,1,87a6,0,087a6,1
6358,63582000,a1f9,cca7,1,6ea1,1,16ea1,1
6359,63592000,5d9a,866d,1,e408,0,0e408,1
6360,63602000,5564,23cd,0,7931,0,07931,1
6361,63612000,bb22,2575,0,e097,0,0e097,1
6362,63622000,bf47,af19,1,6e61,1,16e61,1
6363,63632000,23dd,4766,1,6b44,0,06b44,1
6364,63642000,3070,36b3,0,6723,0,06723,1
6365,63652000,954d,f9f6,1,8f44,1,18f44,1
6366,63662000,058d,c104,1,c692,0,0c692,1
6367,63672000,244a,be18,1,e263,0,0e263,1
6368,63682000,4d45,bda3,1,0ae9,1,10ae9,1
6369,63692000,9522,512d,1,e650,0,0e650,1
